MFW,method,distance,ARI,AMI,Correct Attribution,RI,NMI,Cluster errors,Cluster 1,Cluster 2,Cluster 3,Cluster 4
105,ward.D2,cosine,0.767263427109974,0.77295722173454,0.75,0.912087912087912,0.844920329959396,1,Anderson,Anderson,Desaguliers,Folkes_1 Folkes_2 Stukeley_ 1 Stukeley_ 2
110,ward.D2,cosine,0.767263427109974,0.77295722173454,0.75,0.912087912087912,0.844920329959396,1,Anderson,Anderson,Desaguliers,Folkes_1 Folkes_2 Stukeley_ 1 Stukeley_ 2
115,ward.D2,cosine,0.767263427109974,0.77295722173454,0.75,0.912087912087912,0.844920329959396,1,Anderson,Anderson,Desaguliers,Folkes_1 Folkes_2 Stukeley_ 1 Stukeley_ 2
120,ward.D2,cosine,0.767263427109974,0.77295722173454,0.75,0.912087912087912,0.844920329959396,1,Anderson,Anderson,Desaguliers,Folkes_1 Folkes_2 Stukeley_ 1 Stukeley_ 2
125,ward.D2,cosine,0.767263427109974,0.77295722173454,0.75,0.912087912087912,0.844920329959396,1,Anderson,Anderson,Desaguliers,Folkes_1 Folkes_2 Stukeley_ 1 Stukeley_ 2
130,ward.D2,cosine,0.534526854219949,0.575357851037007,0.75,0.824175824175824,0.704974866524179,1,Anderson,Anderson_4 Folkes_1 Folkes_2 Stukeley_ 1 Stukeley_ 2,Desaguliers,Desaguliers
135,ward.D2,cosine,0.534526854219949,0.575357851037007,0.75,0.824175824175824,0.704974866524179,1,Anderson,Anderson_4 Folkes_1 Folkes_2 Stukeley_ 1 Stukeley_ 2,Desaguliers,Desaguliers
140,ward.D2,cosine,0.534526854219949,0.575357851037007,0.75,0.824175824175824,0.704974866524179,1,Anderson,Anderson_4 Folkes_1 Folkes_2 Stukeley_ 1 Stukeley_ 2,Desaguliers,Desaguliers
145,ward.D2,cosine,0.534526854219949,0.575357851037007,0.75,0.824175824175824,0.704974866524179,1,Anderson,Anderson_4 Folkes_1 Folkes_2 Stukeley_ 1 Stukeley_ 2,Desaguliers,Desaguliers
150,ward.D2,cosine,0.534526854219949,0.575357851037007,0.75,0.824175824175824,0.704974866524179,1,Anderson,Anderson_4 Folkes_1 Folkes_2 Stukeley_ 1 Stukeley_ 2,Desaguliers,Desaguliers
155,ward.D2,cosine,0.534526854219949,0.575357851037007,0.75,0.824175824175824,0.704974866524179,1,Anderson,Anderson_4 Folkes_1 Folkes_2 Stukeley_ 1 Stukeley_ 2,Desaguliers,Desaguliers
160,ward.D2,cosine,0.534526854219949,0.575357851037007,0.75,0.824175824175824,0.704974866524179,1,Anderson,Anderson_4 Folkes_1 Folkes_2 Stukeley_ 1 Stukeley_ 2,Desaguliers,Desaguliers
165,ward.D2,cosine,0.534526854219949,0.575357851037007,0.75,0.824175824175824,0.704974866524179,1,Anderson,Anderson_4 Folkes_1 Folkes_2 Stukeley_ 1 Stukeley_ 2,Desaguliers,Desaguliers
170,ward.D2,cosine,0.534526854219949,0.575357851037007,0.75,0.824175824175824,0.704974866524179,1,Anderson,Anderson_4 Folkes_1 Folkes_2 Stukeley_ 1 Stukeley_ 2,Desaguliers,Desaguliers
175,ward.D2,cosine,0.534526854219949,0.575357851037007,0.75,0.824175824175824,0.704974866524179,1,Anderson,Anderson_4 Folkes_1 Folkes_2 Stukeley_ 1 Stukeley_ 2,Desaguliers,Desaguliers
180,ward.D2,cosine,0.534526854219949,0.575357851037007,0.75,0.824175824175824,0.704974866524179,1,Anderson,Anderson_4 Folkes_1 Folkes_2 Stukeley_ 1 Stukeley_ 2,Desaguliers,Desaguliers
185,ward.D2,cosine,0.534526854219949,0.575357851037007,0.75,0.824175824175824,0.704974866524179,1,Anderson,Anderson_4 Folkes_1 Folkes_2 Stukeley_ 1 Stukeley_ 2,Desaguliers,Desaguliers
190,ward.D2,cosine,0.534526854219949,0.575357851037007,0.75,0.824175824175824,0.704974866524179,1,Anderson,Anderson_4 Folkes_1 Folkes_2 Stukeley_ 1 Stukeley_ 2,Desaguliers,Desaguliers
195,ward.D2,cosine,0.534526854219949,0.575357851037007,0.75,0.824175824175824,0.704974866524179,1,Anderson,Anderson_4 Folkes_1 Folkes_2 Stukeley_ 1 Stukeley_ 2,Desaguliers,Desaguliers
200,ward.D2,cosine,0.534526854219949,0.575357851037007,0.75,0.824175824175824,0.704974866524179,1,Anderson,Anderson_4 Folkes_1 Folkes_2 Stukeley_ 1 Stukeley_ 2,Desaguliers,Desaguliers
40,single,cosine,-0.0711025702618304,-0.0057322465946731,0.75,0.461538461538462,0.254870063007753,1,Anderson_1 Anderson_4 Desaguliers_1 Desaguliers_2 Desaguliers_4 Desaguliers_5 Folkes_1 Folkes_2 Stukeley_ 1 Stukeley_ 2,Anderson,Desaguliers,Desaguliers
45,single,cosine,0.0600528465049244,0.0784991736583268,0.75,0.527472527472527,0.317275691422669,1,Anderson,Anderson,Anderson_4 Desaguliers_1 Desaguliers_2 Desaguliers_3 Desaguliers_4 Desaguliers_5 Folkes_1 Folkes_2 Stukeley_ 1 Stukeley_ 2,Desaguliers
50,single,cosine,-0.0711025702618304,-0.0057322465946731,0.75,0.461538461538462,0.254870063007753,1,Anderson_1 Anderson_4 Desaguliers_1 Desaguliers_2 Desaguliers_4 Desaguliers_5 Folkes_1 Folkes_2 Stukeley_ 1 Stukeley_ 2,Anderson,Desaguliers,Desaguliers
55,single,cosine,0.358565737051793,0.365621584632217,0.5,0.747252747252747,0.553766972521847,2,Anderson_1 Desaguliers_1 Desaguliers_2 Desaguliers_3 Desaguliers_4 Desaguliers_5,Anderson,Anderson_4 Folkes_1 Folkes_2 Stukeley_ 1 Stukeley_ 2,Desaguliers
60,single,cosine,0.358565737051793,0.365621584632217,0.5,0.747252747252747,0.553766972521847,2,Anderson_1 Desaguliers_1 Desaguliers_2 Desaguliers_3 Desaguliers_4 Desaguliers_5,Anderson,Anderson_4 Folkes_1 Folkes_2 Stukeley_ 1 Stukeley_ 2,Desaguliers
65,single,cosine,0.414342629482072,0.47585456748884,0.75,0.769230769230769,0.631306807542149,1,Anderson_1 Anderson_4 Folkes_1 Folkes_2 Stukeley_ 1 Stukeley_ 2,Anderson,Desaguliers,Desaguliers
70,single,cosine,0.414342629482072,0.47585456748884,0.75,0.769230769230769,0.631306807542149,1,Anderson_1 Anderson_4 Folkes_1 Folkes_2 Stukeley_ 1 Stukeley_ 2,Anderson,Desaguliers,Desaguliers
75,single,cosine,-0.0711025702618304,-0.0057322465946731,0.75,0.461538461538462,0.254870063007753,1,Anderson_1 Anderson_4 Desaguliers_1 Desaguliers_2 Desaguliers_4 Desaguliers_5 Folkes_1 Folkes_2 Stukeley_ 1 Stukeley_ 2,Anderson,Desaguliers,Desaguliers
80,single,cosine,-0.0711025702618304,-0.0057322465946731,0.75,0.461538461538462,0.254870063007753,1,Anderson_1 Anderson_4 Desaguliers_1 Desaguliers_2 Desaguliers_4 Desaguliers_5 Folkes_1 Folkes_2 Stukeley_ 1 Stukeley_ 2,Anderson,Desaguliers,Desaguliers
85,single,cosine,-0.0711025702618304,-0.0057322465946731,0.75,0.461538461538462,0.254870063007753,1,Anderson_1 Anderson_4 Desaguliers_1 Desaguliers_2 Desaguliers_4 Desaguliers_5 Folkes_1 Folkes_2 Stukeley_ 1 Stukeley_ 2,Anderson,Desaguliers,Desaguliers
