MFW,method,distance,ARI,AMI,Correct Attribution,RI,NMI,Cluster errors,Cluster 1,Cluster 2,Cluster 3,Cluster 4
145,centroid,delta,0.23492673552726404,0.2878165251804949,0.75,0.6153846153846154,0.47235536146327245,1,Anderson_no_king_killer_1715_wbq_tagged Anderson_Royal_Geneologies_tagged Anderson_sermon_1712._wbq_tagged Anderson_Unity_Trinity_v3_w_nums_tagged Desaguliers_Course_vols_1_2_1734_1744_tagged Desaguliers_Dedications_Prefaces_tagged Desaguliers_Letters_tagged Desaguliers_Philosophical_Transactions_tagged Desaguliers_Sermon_1717_wbq_tagged Folkes_1743FreshWaterPolypus_tagged,Desaguliers,Folkes,Stukeley
150,centroid,delta,0.23492673552726404,0.2878165251804949,0.75,0.6153846153846154,0.47235536146327245,1,Anderson_no_king_killer_1715_wbq_tagged Anderson_Royal_Geneologies_tagged Anderson_sermon_1712._wbq_tagged Anderson_Unity_Trinity_v3_w_nums_tagged Desaguliers_Course_vols_1_2_1734_1744_tagged Desaguliers_Dedications_Prefaces_tagged Desaguliers_Letters_tagged Desaguliers_Philosophical_Transactions_tagged Desaguliers_Sermon_1717_wbq_tagged Folkes_1743FreshWaterPolypus_tagged,Desaguliers,Folkes,Stukeley
155,centroid,delta,0.23492673552726404,0.2878165251804949,0.75,0.6153846153846154,0.47235536146327245,1,Anderson_no_king_killer_1715_wbq_tagged Anderson_Royal_Geneologies_tagged Anderson_sermon_1712._wbq_tagged Anderson_Unity_Trinity_v3_w_nums_tagged Desaguliers_Course_vols_1_2_1734_1744_tagged Desaguliers_Dedications_Prefaces_tagged Desaguliers_Letters_tagged Desaguliers_Philosophical_Transactions_tagged Desaguliers_Sermon_1717_wbq_tagged Folkes_1743FreshWaterPolypus_tagged,Desaguliers,Folkes,Stukeley
160,centroid,delta,0.23492673552726404,0.2878165251804949,0.75,0.6153846153846154,0.47235536146327245,1,Anderson_no_king_killer_1715_wbq_tagged Anderson_Royal_Geneologies_tagged Anderson_sermon_1712._wbq_tagged Anderson_Unity_Trinity_v3_w_nums_tagged Desaguliers_Course_vols_1_2_1734_1744_tagged Desaguliers_Dedications_Prefaces_tagged Desaguliers_Letters_tagged Desaguliers_Philosophical_Transactions_tagged Desaguliers_Sermon_1717_wbq_tagged Folkes_1743FreshWaterPolypus_tagged,Desaguliers,Folkes,Stukeley
165,centroid,delta,0.23492673552726404,0.2878165251804949,0.75,0.6153846153846154,0.47235536146327245,1,Anderson_no_king_killer_1715_wbq_tagged Anderson_Royal_Geneologies_tagged Anderson_sermon_1712._wbq_tagged Anderson_Unity_Trinity_v3_w_nums_tagged Desaguliers_Course_vols_1_2_1734_1744_tagged Desaguliers_Dedications_Prefaces_tagged Desaguliers_Letters_tagged Desaguliers_Philosophical_Transactions_tagged Desaguliers_Sermon_1717_wbq_tagged Folkes_1743FreshWaterPolypus_tagged,Desaguliers,Folkes,Stukeley
170,centroid,delta,0.23492673552726404,0.2878165251804949,0.75,0.6153846153846154,0.47235536146327245,1,Anderson_no_king_killer_1715_wbq_tagged Anderson_Royal_Geneologies_tagged Anderson_sermon_1712._wbq_tagged Anderson_Unity_Trinity_v3_w_nums_tagged Desaguliers_Course_vols_1_2_1734_1744_tagged Desaguliers_Dedications_Prefaces_tagged Desaguliers_Letters_tagged Desaguliers_Philosophical_Transactions_tagged Desaguliers_Sermon_1717_wbq_tagged Folkes_1743FreshWaterPolypus_tagged,Desaguliers,Folkes,Stukeley
175,centroid,delta,0.23492673552726404,0.2878165251804949,0.75,0.6153846153846154,0.47235536146327245,1,Anderson_no_king_killer_1715_wbq_tagged Anderson_Royal_Geneologies_tagged Anderson_sermon_1712._wbq_tagged Anderson_Unity_Trinity_v3_w_nums_tagged Desaguliers_Course_vols_1_2_1734_1744_tagged Desaguliers_Dedications_Prefaces_tagged Desaguliers_Letters_tagged Desaguliers_Philosophical_Transactions_tagged Desaguliers_Sermon_1717_wbq_tagged Folkes_1743FreshWaterPolypus_tagged,Desaguliers,Folkes,Stukeley
180,centroid,delta,0.23492673552726404,0.2878165251804949,0.75,0.6153846153846154,0.47235536146327245,1,Anderson_no_king_killer_1715_wbq_tagged Anderson_Royal_Geneologies_tagged Anderson_sermon_1712._wbq_tagged Anderson_Unity_Trinity_v3_w_nums_tagged Desaguliers_Course_vols_1_2_1734_1744_tagged Desaguliers_Dedications_Prefaces_tagged Desaguliers_Letters_tagged Desaguliers_Philosophical_Transactions_tagged Desaguliers_Sermon_1717_wbq_tagged Folkes_1743FreshWaterPolypus_tagged,Desaguliers,Folkes,Stukeley
185,centroid,delta,0.23492673552726404,0.2878165251804949,0.75,0.6153846153846154,0.47235536146327245,1,Anderson_no_king_killer_1715_wbq_tagged Anderson_Royal_Geneologies_tagged Anderson_sermon_1712._wbq_tagged Anderson_Unity_Trinity_v3_w_nums_tagged Desaguliers_Course_vols_1_2_1734_1744_tagged Desaguliers_Dedications_Prefaces_tagged Desaguliers_Letters_tagged Desaguliers_Philosophical_Transactions_tagged Desaguliers_Sermon_1717_wbq_tagged Folkes_1743FreshWaterPolypus_tagged,Desaguliers,Folkes,Stukeley
190,centroid,delta,0.23492673552726404,0.2878165251804949,0.75,0.6153846153846154,0.47235536146327245,1,Anderson_no_king_killer_1715_wbq_tagged Anderson_Royal_Geneologies_tagged Anderson_sermon_1712._wbq_tagged Anderson_Unity_Trinity_v3_w_nums_tagged Desaguliers_Course_vols_1_2_1734_1744_tagged Desaguliers_Dedications_Prefaces_tagged Desaguliers_Letters_tagged Desaguliers_Philosophical_Transactions_tagged Desaguliers_Sermon_1717_wbq_tagged Folkes_1743FreshWaterPolypus_tagged,Desaguliers,Folkes,Stukeley
195,centroid,delta,0.23492673552726404,0.2878165251804949,0.75,0.6153846153846154,0.47235536146327245,1,Anderson_no_king_killer_1715_wbq_tagged Anderson_Royal_Geneologies_tagged Anderson_sermon_1712._wbq_tagged Anderson_Unity_Trinity_v3_w_nums_tagged Desaguliers_Course_vols_1_2_1734_1744_tagged Desaguliers_Dedications_Prefaces_tagged Desaguliers_Letters_tagged Desaguliers_Philosophical_Transactions_tagged Desaguliers_Sermon_1717_wbq_tagged Folkes_1743FreshWaterPolypus_tagged,Desaguliers,Folkes,Stukeley
200,centroid,delta,0.23492673552726404,0.2878165251804949,0.75,0.6153846153846154,0.47235536146327245,1,Anderson_no_king_killer_1715_wbq_tagged Anderson_Royal_Geneologies_tagged Anderson_sermon_1712._wbq_tagged Anderson_Unity_Trinity_v3_w_nums_tagged Desaguliers_Course_vols_1_2_1734_1744_tagged Desaguliers_Dedications_Prefaces_tagged Desaguliers_Letters_tagged Desaguliers_Philosophical_Transactions_tagged Desaguliers_Sermon_1717_wbq_tagged Folkes_1743FreshWaterPolypus_tagged,Desaguliers,Folkes,Stukeley
40,ward.D,argamon,0.557249432371067,0.602485322075597,0.5,0.835164835164835,0.728146210549299,2,Anderson,Anderson_Royal_Geneologies_tagged Desaguliers_Course_vols_1_2_1734_1744_tagged Desaguliers_Dedications_Prefaces_tagged Desaguliers_Letters_tagged Desaguliers_Philosophical_Transactions_tagged Desaguliers_Sermon_1717_wbq_tagged,Desaguliers_Electrical_1729_tagged Folkes_1717AuroraBorealis_1736MockSuns_1747FatherHardouin_tagged Folkes_1743FreshWaterPolypus_tagged,Stukeley
45,ward.D,argamon,0.592901878914405,0.66778199852721,0.75,0.835164835164835,0.7657582072875,1,Anderson,Desaguliers_Course_vols_1_2_1734_1744_tagged Desaguliers_Dedications_Prefaces_tagged Desaguliers_Letters_tagged Desaguliers_Philosophical_Transactions_tagged Desaguliers_Sermon_1717_wbq_tagged Folkes_1717AuroraBorealis_1736MockSuns_1747FatherHardouin_tagged Folkes_1743FreshWaterPolypus_tagged,Desaguliers,Stukeley
50,ward.D,argamon,0.470119521912351,0.517461318031173,0.5,0.791208791208791,0.660573733730471,2,Anderson_no_king_killer_1715_wbq_tagged Anderson_sermon_1712._wbq_tagged Anderson_Unity_Trinity_v3_w_nums_tagged Folkes_1717AuroraBorealis_1736MockSuns_1747FatherHardouin_tagged Folkes_1743FreshWaterPolypus_tagged,Anderson_Royal_Geneologies_tagged Desaguliers_Course_vols_1_2_1734_1744_tagged Desaguliers_Dedications_Prefaces_tagged Desaguliers_Letters_tagged Desaguliers_Philosophical_Transactions_tagged Desaguliers_Sermon_1717_wbq_tagged,Desaguliers,Stukeley
55,ward.D,argamon,0.356071327483725,0.432086916012201,0.75,0.725274725274725,0.597166618293104,1,Anderson_no_king_killer_1715_wbq_tagged Desaguliers_Course_vols_1_2_1734_1744_tagged Desaguliers_Dedications_Prefaces_tagged Desaguliers_Letters_tagged Desaguliers_Philosophical_Transactions_tagged Desaguliers_Sermon_1717_wbq_tagged Folkes_1717AuroraBorealis_1736MockSuns_1747FatherHardouin_tagged Folkes_1743FreshWaterPolypus_tagged,Anderson,Desaguliers,Stukeley
60,ward.D,argamon,0.592901878914405,0.66778199852721,0.75,0.835164835164835,0.7657582072875,1,Anderson,Desaguliers_Course_vols_1_2_1734_1744_tagged Desaguliers_Dedications_Prefaces_tagged Desaguliers_Letters_tagged Desaguliers_Philosophical_Transactions_tagged Desaguliers_Sermon_1717_wbq_tagged Folkes_1717AuroraBorealis_1736MockSuns_1747FatherHardouin_tagged Folkes_1743FreshWaterPolypus_tagged,Desaguliers,Stukeley
65,ward.D,argamon,0.787170063481457,0.789634572567424,0.75,0.923076923076923,0.855220480661621,1,Anderson,Desaguliers,Desaguliers_Electrical_1729_tagged Folkes_1717AuroraBorealis_1736MockSuns_1747FatherHardouin_tagged Folkes_1743FreshWaterPolypus_tagged,Stukeley
70,ward.D,argamon,0.787170063481457,0.789634572567424,0.75,0.923076923076923,0.855220480661621,1,Anderson,Desaguliers,Desaguliers_Electrical_1729_tagged Folkes_1717AuroraBorealis_1736MockSuns_1747FatherHardouin_tagged Folkes_1743FreshWaterPolypus_tagged,Stukeley
75,ward.D,argamon,0.787170063481457,0.789634572567424,0.75,0.923076923076923,0.855220480661621,1,Anderson,Desaguliers,Desaguliers_Electrical_1729_tagged Folkes_1717AuroraBorealis_1736MockSuns_1747FatherHardouin_tagged Folkes_1743FreshWaterPolypus_tagged,Stukeley
80,ward.D,argamon,0.787170063481457,0.789634572567424,0.75,0.923076923076923,0.855220480661621,1,Anderson,Desaguliers,Desaguliers_Electrical_1729_tagged Folkes_1717AuroraBorealis_1736MockSuns_1747FatherHardouin_tagged Folkes_1743FreshWaterPolypus_tagged,Stukeley
85,ward.D,argamon,0.534526854219949,0.59443081585798,0.5,0.824175824175824,0.722979362145386,2,Anderson_no_king_killer_1715_wbq_tagged Desaguliers_Course_vols_1_2_1734_1744_tagged Desaguliers_Dedications_Prefaces_tagged Desaguliers_Letters_tagged Desaguliers_Philosophical_Transactions_tagged Desaguliers_Sermon_1717_wbq_tagged,Anderson_Royal_Geneologies_tagged Anderson_sermon_1712._wbq_tagged Anderson_Unity_Trinity_v3_w_nums_tagged Desaguliers_Electrical_1729_tagged,Folkes,Stukeley
90,ward.D,argamon,0.749003984063745,0.766290921233208,0.75,0.901098901098901,0.839426266269529,1,Anderson_no_king_killer_1715_wbq_tagged Desaguliers_Course_vols_1_2_1734_1744_tagged Desaguliers_Dedications_Prefaces_tagged Desaguliers_Electrical_1729_tagged Desaguliers_Letters_tagged Desaguliers_Philosophical_Transactions_tagged Desaguliers_Sermon_1717_wbq_tagged,Anderson,Folkes,Stukeley
95,ward.D,argamon,0.749003984063745,0.766290921233208,0.75,0.901098901098901,0.839426266269529,1,Anderson_no_king_killer_1715_wbq_tagged Desaguliers_Course_vols_1_2_1734_1744_tagged Desaguliers_Dedications_Prefaces_tagged Desaguliers_Electrical_1729_tagged Desaguliers_Letters_tagged Desaguliers_Philosophical_Transactions_tagged Desaguliers_Sermon_1717_wbq_tagged,Anderson,Folkes,Stukeley
100,ward.D,argamon,0.557249432371067,0.602485322075597,0.5,0.835164835164835,0.728146210549299,2,Anderson_no_king_killer_1715_wbq_tagged Desaguliers_Course_vols_1_2_1734_1744_tagged Desaguliers_Dedications_Prefaces_tagged Desaguliers_Letters_tagged Desaguliers_Philosophical_Transactions_tagged Desaguliers_Sermon_1717_wbq_tagged,Anderson,Desaguliers_Electrical_1729_tagged Folkes_1717AuroraBorealis_1736MockSuns_1747FatherHardouin_tagged Folkes_1743FreshWaterPolypus_tagged,Stukeley
105,ward.D,argamon,0.749003984063745,0.766290921233208,0.75,0.901098901098901,0.839426266269529,1,Anderson_no_king_killer_1715_wbq_tagged Desaguliers_Course_vols_1_2_1734_1744_tagged Desaguliers_Dedications_Prefaces_tagged Desaguliers_Electrical_1729_tagged Desaguliers_Letters_tagged Desaguliers_Philosophical_Transactions_tagged Desaguliers_Sermon_1717_wbq_tagged,Anderson,Folkes,Stukeley
110,ward.D,argamon,0.749003984063745,0.766290921233208,0.75,0.901098901098901,0.839426266269529,1,Anderson_no_king_killer_1715_wbq_tagged Desaguliers_Course_vols_1_2_1734_1744_tagged Desaguliers_Dedications_Prefaces_tagged Desaguliers_Electrical_1729_tagged Desaguliers_Letters_tagged Desaguliers_Philosophical_Transactions_tagged Desaguliers_Sermon_1717_wbq_tagged,Anderson,Folkes,Stukeley
115,ward.D,argamon,0.749003984063745,0.766290921233208,0.75,0.901098901098901,0.839426266269529,1,Anderson_no_king_killer_1715_wbq_tagged Desaguliers_Course_vols_1_2_1734_1744_tagged Desaguliers_Dedications_Prefaces_tagged Desaguliers_Electrical_1729_tagged Desaguliers_Letters_tagged Desaguliers_Philosophical_Transactions_tagged Desaguliers_Sermon_1717_wbq_tagged,Anderson,Folkes,Stukeley
120,ward.D,argamon,0.749003984063745,0.766290921233208,0.75,0.901098901098901,0.839426266269529,1,Anderson_no_king_killer_1715_wbq_tagged Desaguliers_Course_vols_1_2_1734_1744_tagged Desaguliers_Dedications_Prefaces_tagged Desaguliers_Electrical_1729_tagged Desaguliers_Letters_tagged Desaguliers_Philosophical_Transactions_tagged Desaguliers_Sermon_1717_wbq_tagged,Anderson,Folkes,Stukeley
125,ward.D,argamon,0.749003984063745,0.766290921233208,0.75,0.901098901098901,0.839426266269529,1,Anderson_no_king_killer_1715_wbq_tagged Desaguliers_Course_vols_1_2_1734_1744_tagged Desaguliers_Dedications_Prefaces_tagged Desaguliers_Electrical_1729_tagged Desaguliers_Letters_tagged Desaguliers_Philosophical_Transactions_tagged Desaguliers_Sermon_1717_wbq_tagged,Anderson,Folkes,Stukeley
130,ward.D,argamon,0.470119521912351,0.517461318031173,0.5,0.791208791208791,0.660573733730471,2,Anderson_no_king_killer_1715_wbq_tagged Desaguliers_Course_vols_1_2_1734_1744_tagged Desaguliers_Dedications_Prefaces_tagged Desaguliers_Letters_tagged Desaguliers_Philosophical_Transactions_tagged Desaguliers_Sermon_1717_wbq_tagged,Anderson_Royal_Geneologies_tagged Anderson_sermon_1712._wbq_tagged Anderson_Unity_Trinity_v3_w_nums_tagged Folkes_1717AuroraBorealis_1736MockSuns_1747FatherHardouin_tagged Folkes_1743FreshWaterPolypus_tagged,Desaguliers,Stukeley
135,ward.D,argamon,0.470119521912351,0.517461318031173,0.5,0.791208791208791,0.660573733730471,2,Anderson_no_king_killer_1715_wbq_tagged Desaguliers_Course_vols_1_2_1734_1744_tagged Desaguliers_Dedications_Prefaces_tagged Desaguliers_Letters_tagged Desaguliers_Philosophical_Transactions_tagged Desaguliers_Sermon_1717_wbq_tagged,Anderson_Royal_Geneologies_tagged Anderson_sermon_1712._wbq_tagged Anderson_Unity_Trinity_v3_w_nums_tagged Folkes_1717AuroraBorealis_1736MockSuns_1747FatherHardouin_tagged Folkes_1743FreshWaterPolypus_tagged,Desaguliers,Stukeley
140,ward.D,argamon,0.401788062056271,0.518858685442366,0.75,0.725274725274725,0.65418456622408,1,Anderson_no_king_killer_1715_wbq_tagged Anderson_Royal_Geneologies_tagged Anderson_sermon_1712._wbq_tagged Anderson_Unity_Trinity_v3_w_nums_tagged Desaguliers_Course_vols_1_2_1734_1744_tagged Desaguliers_Dedications_Prefaces_tagged Desaguliers_Letters_tagged Desaguliers_Philosophical_Transactions_tagged Desaguliers_Sermon_1717_wbq_tagged,Desaguliers,Folkes,Stukeley
145,ward.D,argamon,0.401788062056271,0.518858685442366,0.75,0.725274725274725,0.65418456622408,1,Anderson_no_king_killer_1715_wbq_tagged Anderson_Royal_Geneologies_tagged Anderson_sermon_1712._wbq_tagged Anderson_Unity_Trinity_v3_w_nums_tagged Desaguliers_Course_vols_1_2_1734_1744_tagged Desaguliers_Dedications_Prefaces_tagged Desaguliers_Letters_tagged Desaguliers_Philosophical_Transactions_tagged Desaguliers_Sermon_1717_wbq_tagged,Desaguliers,Folkes,Stukeley
150,ward.D,argamon,0.401788062056271,0.518858685442366,0.75,0.725274725274725,0.65418456622408,1,Anderson_no_king_killer_1715_wbq_tagged Anderson_Royal_Geneologies_tagged Anderson_sermon_1712._wbq_tagged Anderson_Unity_Trinity_v3_w_nums_tagged Desaguliers_Course_vols_1_2_1734_1744_tagged Desaguliers_Dedications_Prefaces_tagged Desaguliers_Letters_tagged Desaguliers_Philosophical_Transactions_tagged Desaguliers_Sermon_1717_wbq_tagged,Desaguliers,Folkes,Stukeley
155,ward.D,argamon,0.401788062056271,0.518858685442366,0.75,0.725274725274725,0.65418456622408,1,Anderson_no_king_killer_1715_wbq_tagged Anderson_Royal_Geneologies_tagged Anderson_sermon_1712._wbq_tagged Anderson_Unity_Trinity_v3_w_nums_tagged Desaguliers_Course_vols_1_2_1734_1744_tagged Desaguliers_Dedications_Prefaces_tagged Desaguliers_Letters_tagged Desaguliers_Philosophical_Transactions_tagged Desaguliers_Sermon_1717_wbq_tagged,Desaguliers,Folkes,Stukeley
160,ward.D,argamon,0.401788062056271,0.518858685442366,0.75,0.725274725274725,0.65418456622408,1,Anderson_no_king_killer_1715_wbq_tagged Anderson_Royal_Geneologies_tagged Anderson_sermon_1712._wbq_tagged Anderson_Unity_Trinity_v3_w_nums_tagged Desaguliers_Course_vols_1_2_1734_1744_tagged Desaguliers_Dedications_Prefaces_tagged Desaguliers_Letters_tagged Desaguliers_Philosophical_Transactions_tagged Desaguliers_Sermon_1717_wbq_tagged,Desaguliers,Folkes,Stukeley
165,ward.D,argamon,0.401788062056271,0.518858685442366,0.75,0.725274725274725,0.65418456622408,1,Anderson_no_king_killer_1715_wbq_tagged Anderson_Royal_Geneologies_tagged Anderson_sermon_1712._wbq_tagged Anderson_Unity_Trinity_v3_w_nums_tagged Desaguliers_Course_vols_1_2_1734_1744_tagged Desaguliers_Dedications_Prefaces_tagged Desaguliers_Letters_tagged Desaguliers_Philosophical_Transactions_tagged Desaguliers_Sermon_1717_wbq_tagged,Desaguliers,Folkes,Stukeley
170,ward.D,argamon,0.401788062056271,0.518858685442366,0.75,0.725274725274725,0.65418456622408,1,Anderson_no_king_killer_1715_wbq_tagged Anderson_Royal_Geneologies_tagged Anderson_sermon_1712._wbq_tagged Anderson_Unity_Trinity_v3_w_nums_tagged Desaguliers_Course_vols_1_2_1734_1744_tagged Desaguliers_Dedications_Prefaces_tagged Desaguliers_Letters_tagged Desaguliers_Philosophical_Transactions_tagged Desaguliers_Sermon_1717_wbq_tagged,Desaguliers,Folkes,Stukeley
175,ward.D,argamon,0.401788062056271,0.518858685442366,0.75,0.725274725274725,0.65418456622408,1,Anderson_no_king_killer_1715_wbq_tagged Anderson_Royal_Geneologies_tagged Anderson_sermon_1712._wbq_tagged Anderson_Unity_Trinity_v3_w_nums_tagged Desaguliers_Course_vols_1_2_1734_1744_tagged Desaguliers_Dedications_Prefaces_tagged Desaguliers_Letters_tagged Desaguliers_Philosophical_Transactions_tagged Desaguliers_Sermon_1717_wbq_tagged,Desaguliers,Folkes,Stukeley
180,ward.D,argamon,0.401788062056271,0.518858685442366,0.75,0.725274725274725,0.65418456622408,1,Anderson_no_king_killer_1715_wbq_tagged Anderson_Royal_Geneologies_tagged Anderson_sermon_1712._wbq_tagged Anderson_Unity_Trinity_v3_w_nums_tagged Desaguliers_Course_vols_1_2_1734_1744_tagged Desaguliers_Dedications_Prefaces_tagged Desaguliers_Letters_tagged Desaguliers_Philosophical_Transactions_tagged Desaguliers_Sermon_1717_wbq_tagged,Desaguliers,Folkes,Stukeley
185,ward.D,argamon,0.401788062056271,0.518858685442366,0.75,0.725274725274725,0.65418456622408,1,Anderson_no_king_killer_1715_wbq_tagged Anderson_Royal_Geneologies_tagged Anderson_sermon_1712._wbq_tagged Anderson_Unity_Trinity_v3_w_nums_tagged Desaguliers_Course_vols_1_2_1734_1744_tagged Desaguliers_Dedications_Prefaces_tagged Desaguliers_Letters_tagged Desaguliers_Philosophical_Transactions_tagged Desaguliers_Sermon_1717_wbq_tagged,Desaguliers,Folkes,Stukeley
190,ward.D,argamon,0.401788062056271,0.518858685442366,0.75,0.725274725274725,0.65418456622408,1,Anderson_no_king_killer_1715_wbq_tagged Anderson_Royal_Geneologies_tagged Anderson_sermon_1712._wbq_tagged Anderson_Unity_Trinity_v3_w_nums_tagged Desaguliers_Course_vols_1_2_1734_1744_tagged Desaguliers_Dedications_Prefaces_tagged Desaguliers_Letters_tagged Desaguliers_Philosophical_Transactions_tagged Desaguliers_Sermon_1717_wbq_tagged,Desaguliers,Folkes,Stukeley
195,ward.D,argamon,0.401788062056271,0.518858685442366,0.75,0.725274725274725,0.65418456622408,1,Anderson_no_king_killer_1715_wbq_tagged Anderson_Royal_Geneologies_tagged Anderson_sermon_1712._wbq_tagged Anderson_Unity_Trinity_v3_w_nums_tagged Desaguliers_Course_vols_1_2_1734_1744_tagged Desaguliers_Dedications_Prefaces_tagged Desaguliers_Letters_tagged Desaguliers_Philosophical_Transactions_tagged Desaguliers_Sermon_1717_wbq_tagged,Desaguliers,Folkes,Stukeley
200,ward.D,argamon,0.401788062056271,0.518858685442366,0.75,0.725274725274725,0.65418456622408,1,Anderson_no_king_killer_1715_wbq_tagged Anderson_Royal_Geneologies_tagged Anderson_sermon_1712._wbq_tagged Anderson_Unity_Trinity_v3_w_nums_tagged Desaguliers_Course_vols_1_2_1734_1744_tagged Desaguliers_Dedications_Prefaces_tagged Desaguliers_Letters_tagged Desaguliers_Philosophical_Transactions_tagged Desaguliers_Sermon_1717_wbq_tagged,Desaguliers,Folkes,Stukeley
40,ward.D2,argamon,0.401788062056271,0.518858685442366,0.75,0.725274725274725,0.65418456622408,1,Anderson_no_king_killer_1715_wbq_tagged Anderson_Royal_Geneologies_tagged Anderson_sermon_1712._wbq_tagged Anderson_Unity_Trinity_v3_w_nums_tagged Desaguliers_Course_vols_1_2_1734_1744_tagged Desaguliers_Dedications_Prefaces_tagged Desaguliers_Letters_tagged Desaguliers_Philosophical_Transactions_tagged Desaguliers_Sermon_1717_wbq_tagged,Desaguliers,Folkes,Stukeley
45,ward.D2,argamon,0.592901878914405,0.66778199852721,0.75,0.835164835164835,0.7657582072875,1,Anderson,Desaguliers_Course_vols_1_2_1734_1744_tagged Desaguliers_Dedications_Prefaces_tagged Desaguliers_Letters_tagged Desaguliers_Philosophical_Transactions_tagged Desaguliers_Sermon_1717_wbq_tagged Folkes_1717AuroraBorealis_1736MockSuns_1747FatherHardouin_tagged Folkes_1743FreshWaterPolypus_tagged,Desaguliers,Stukeley
50,ward.D2,argamon,0.401788062056271,0.518858685442366,0.75,0.725274725274725,0.65418456622408,1,Anderson_no_king_killer_1715_wbq_tagged Anderson_Royal_Geneologies_tagged Anderson_sermon_1712._wbq_tagged Anderson_Unity_Trinity_v3_w_nums_tagged Desaguliers_Course_vols_1_2_1734_1744_tagged Desaguliers_Dedications_Prefaces_tagged Desaguliers_Letters_tagged Desaguliers_Philosophical_Transactions_tagged Desaguliers_Sermon_1717_wbq_tagged,Desaguliers,Folkes,Stukeley
55,ward.D2,argamon,0.356071327483725,0.432086916012201,0.75,0.725274725274725,0.597166618293104,1,Anderson_no_king_killer_1715_wbq_tagged Desaguliers_Course_vols_1_2_1734_1744_tagged Desaguliers_Dedications_Prefaces_tagged Desaguliers_Letters_tagged Desaguliers_Philosophical_Transactions_tagged Desaguliers_Sermon_1717_wbq_tagged Folkes_1717AuroraBorealis_1736MockSuns_1747FatherHardouin_tagged Folkes_1743FreshWaterPolypus_tagged,Anderson,Desaguliers,Stukeley
60,ward.D2,argamon,0.592901878914405,0.66778199852721,0.75,0.835164835164835,0.7657582072875,1,Anderson,Desaguliers_Course_vols_1_2_1734_1744_tagged Desaguliers_Dedications_Prefaces_tagged Desaguliers_Letters_tagged Desaguliers_Philosophical_Transactions_tagged Desaguliers_Sermon_1717_wbq_tagged Folkes_1717AuroraBorealis_1736MockSuns_1747FatherHardouin_tagged Folkes_1743FreshWaterPolypus_tagged,Desaguliers,Stukeley
65,ward.D2,argamon,0.592901878914405,0.66778199852721,0.75,0.835164835164835,0.7657582072875,1,Anderson,Desaguliers_Course_vols_1_2_1734_1744_tagged Desaguliers_Dedications_Prefaces_tagged Desaguliers_Letters_tagged Desaguliers_Philosophical_Transactions_tagged Desaguliers_Sermon_1717_wbq_tagged Folkes_1717AuroraBorealis_1736MockSuns_1747FatherHardouin_tagged Folkes_1743FreshWaterPolypus_tagged,Desaguliers,Stukeley
70,ward.D2,argamon,0.787170063481457,0.789634572567424,0.75,0.923076923076923,0.855220480661621,1,Anderson,Desaguliers,Desaguliers_Electrical_1729_tagged Folkes_1717AuroraBorealis_1736MockSuns_1747FatherHardouin_tagged Folkes_1743FreshWaterPolypus_tagged,Stukeley
75,ward.D2,argamon,0.787170063481457,0.789634572567424,0.75,0.923076923076923,0.855220480661621,1,Anderson,Desaguliers,Desaguliers_Electrical_1729_tagged Folkes_1717AuroraBorealis_1736MockSuns_1747FatherHardouin_tagged Folkes_1743FreshWaterPolypus_tagged,Stukeley
80,ward.D2,argamon,0.787170063481457,0.789634572567424,0.75,0.923076923076923,0.855220480661621,1,Anderson,Desaguliers,Desaguliers_Electrical_1729_tagged Folkes_1717AuroraBorealis_1736MockSuns_1747FatherHardouin_tagged Folkes_1743FreshWaterPolypus_tagged,Stukeley
85,ward.D2,argamon,0.534526854219949,0.59443081585798,0.5,0.824175824175824,0.722979362145386,2,Anderson_no_king_killer_1715_wbq_tagged Desaguliers_Course_vols_1_2_1734_1744_tagged Desaguliers_Dedications_Prefaces_tagged Desaguliers_Letters_tagged Desaguliers_Philosophical_Transactions_tagged Desaguliers_Sermon_1717_wbq_tagged,Anderson_Royal_Geneologies_tagged Anderson_sermon_1712._wbq_tagged Anderson_Unity_Trinity_v3_w_nums_tagged Desaguliers_Electrical_1729_tagged,Folkes,Stukeley
90,ward.D2,argamon,0.749003984063745,0.766290921233208,0.75,0.901098901098901,0.839426266269529,1,Anderson_no_king_killer_1715_wbq_tagged Desaguliers_Course_vols_1_2_1734_1744_tagged Desaguliers_Dedications_Prefaces_tagged Desaguliers_Electrical_1729_tagged Desaguliers_Letters_tagged Desaguliers_Philosophical_Transactions_tagged Desaguliers_Sermon_1717_wbq_tagged,Anderson,Folkes,Stukeley
95,ward.D2,argamon,0.749003984063745,0.766290921233208,0.75,0.901098901098901,0.839426266269529,1,Anderson_no_king_killer_1715_wbq_tagged Desaguliers_Course_vols_1_2_1734_1744_tagged Desaguliers_Dedications_Prefaces_tagged Desaguliers_Electrical_1729_tagged Desaguliers_Letters_tagged Desaguliers_Philosophical_Transactions_tagged Desaguliers_Sermon_1717_wbq_tagged,Anderson,Folkes,Stukeley
